2203000,riv,3295
2203000,riv,3296
2203000,riv,3297
2203000,riv,3298
2203000,riv,3299
2198500,riv,3319
2198500,riv,3320
2198500,riv,3321
2198500,riv,3322
2198500,riv,3323
2198500,riv,3324
2198500,riv,3325
2198500,riv,3326
2198500,riv,3327
2198500,riv,3328
2198500,riv,3329
2198500,riv,3330
2198500,riv,3331
2198500,riv,3332
2198500,riv,3333
2198500,riv,3334
2176500,riv,3335
2176500,riv,3336
2176500,riv,3337
2176500,riv,3338
2203000,riv,3430
2203000,riv,3431
2203000,riv,3432
2203000,riv,3433
2203000,riv,3434
2203000,riv,3435
2203000,riv,3436
2203000,riv,3437
2203000,riv,3438
2203000,riv,3439
2203000,riv,3440
2198500,riv,3458
2198500,riv,3459
2198500,riv,3460
2198500,riv,3461
2198500,riv,3462
2198500,riv,3463
2198500,riv,3464
2198500,riv,3465
2198500,riv,3466
2198500,riv,3467
2198500,riv,3468
2198500,riv,3469
2198500,riv,3470
2198500,riv,3471
2198500,riv,3472
2176500,riv,3473
2176500,riv,3474
2176500,riv,3475
2176500,riv,3476
2176500,riv,3477
2203000,riv,3569
2203000,riv,3570
2203000,riv,3571
2203000,riv,3572
2203000,riv,3573
2203000,riv,3574
2203000,riv,3575
2203000,riv,3576
2198500,riv,3588
2198500,riv,3589
2198500,riv,3590
2198500,riv,3591
2198500,riv,3592
2198500,riv,3593
2198500,riv,3594
2198500,riv,3595
2198500,riv,3596
2198500,riv,3597
2176500,riv,3598
2176500,riv,3599
2203000,riv,3675
2203000,riv,3676
2203000,riv,3677
2203000,riv,3678
2203000,riv,3679
2198500,riv,3691
2198500,riv,3692
2198500,riv,3693
2198500,riv,3694
2198500,riv,3695
2198500,riv,3696
2198500,riv,3697
2198500,riv,3698
2176500,riv,3699
2176500,riv,3700
2203000,riv,3771
2203000,riv,3772
2203000,riv,3773
2203000,riv,3774
2203000,riv,3775
2203000,riv,3776
2203000,riv,3777
2203000,riv,3778
2203000,riv,3779
2203000,riv,3780
2203000,riv,3781
2203000,riv,3782
2198500,riv,3795
2198500,riv,3796
2198500,riv,3797
2198500,riv,3798
2198500,riv,3799
2198500,riv,3800
2198500,riv,3801
2198500,riv,3802
2198500,riv,3803
2198500,riv,3804
2198500,riv,3805
2198500,riv,3806
2198500,riv,3807
2176500,riv,3808
2203000,riv,3871
2203000,riv,3872
2203000,riv,3873
2203000,riv,3874
2203000,riv,3875
2203000,riv,3876
2203000,riv,3877
2203000,riv,3878
2203000,riv,3879
2203000,riv,3880
2203000,riv,3881
2203000,riv,3882
2203000,riv,3883
2198500,riv,3901
2198500,riv,3902
2198500,riv,3903
2198500,riv,3904
2198500,riv,3905
2198500,riv,3906
2198500,riv,3907
2198500,riv,3908
2198500,riv,3909
2198500,riv,3910
2176500,riv,3911
2176500,riv,3912
2317500,riv,3935
2203000,riv,3982
2203000,riv,3983
2203000,riv,3984
2203000,riv,3985
2203000,riv,3986
2203000,riv,3987
2203000,riv,3988
2203000,riv,3989
2203000,riv,3990
2203000,riv,3991
2198500,riv,4008
2198500,riv,4009
2198500,riv,4010
2198500,riv,4011
2198500,riv,4012
2198500,riv,4013
2198500,riv,4014
2176500,riv,4015
2317500,riv,4034
2317500,riv,4035
2317500,riv,4036
2317500,riv,4037
2203000,riv,4083
2203000,riv,4084
2203000,riv,4085
2203000,riv,4086
2203000,riv,4087
2203000,riv,4088
2203000,riv,4089
2203000,riv,4090
2203000,riv,4091
2198500,riv,4101
2198500,riv,4102
2198500,riv,4103
2198500,riv,4104
2198500,riv,4105
2198500,riv,4106
2198500,riv,4107
2176500,riv,4108
2176500,riv,4109
2317500,riv,4126
2317500,riv,4127
2203000,riv,4179
2203000,riv,4180
2203000,riv,4181
2203000,riv,4182
2203000,riv,4183
2203000,riv,4184
2203000,riv,4185
2203000,riv,4186
2203000,riv,4187
2203000,riv,4188
2203000,riv,4189
2203000,riv,4190
2198500,riv,4201
2198500,riv,4202
2198500,riv,4203
2198500,riv,4204
2198500,riv,4205
2198500,riv,4206
2176500,riv,4207
2176500,riv,4208
2176500,riv,4209
2317500,riv,4228
2317500,riv,4229
2317500,riv,4230
2203000,riv,4292
2203000,riv,4293
2203000,riv,4294
2203000,riv,4295
2203000,riv,4296
2203000,riv,4297
2203000,riv,4298
2203000,riv,4299
2203000,riv,4300
2203000,riv,4301
2203000,riv,4302
2198500,riv,4317
2198500,riv,4318
2198500,riv,4319
2198500,riv,4320
2198500,riv,4321
2198500,riv,4322
2198500,riv,4323
2176500,riv,4324
2176500,riv,4325
2317500,riv,4344
2317500,riv,4345
2317500,riv,4346
2203000,riv,4399
2203000,riv,4400
2203000,riv,4401
2203000,riv,4402
2203000,riv,4403
2203000,riv,4404
2203000,riv,4405
2203000,riv,4406
2203000,riv,4407
2203000,riv,4408
2198500,riv,4426
2198500,riv,4427
2198500,riv,4428
2198500,riv,4429
2198500,riv,4430
2198500,riv,4431
2198500,riv,4432
2176500,riv,4433
2317500,riv,4451
2317500,riv,4452
2317500,riv,4453
2317500,riv,4454
2317500,riv,4455
2317500,riv,4456
2203000,riv,4514
2203000,riv,4515
2203000,riv,4516
2203000,riv,4517
2203000,riv,4518
2203000,riv,4519
2203000,riv,4520
2203000,riv,4521
2203000,riv,4522
2198500,riv,4544
2198500,riv,4545
2198500,riv,4546
2198500,riv,4547
2198500,riv,4548
2198500,riv,4549
2198500,riv,4550
2198500,riv,4551
2198500,riv,4552
2198500,riv,4553
2176500,riv,4554
2176500,riv,4555
2176500,riv,4556
2317500,riv,4581
2317500,riv,4582
2317500,riv,4583
2317500,riv,4584
2317500,riv,4585
2317500,riv,4586
2317500,riv,4587
2317500,riv,4588
2203000,riv,4634
2203000,riv,4635
2203000,riv,4636
2203000,riv,4637
2203000,riv,4638
2203000,riv,4639
2203000,riv,4640
2203000,riv,4641
2203000,riv,4642
2203000,riv,4643
2203000,riv,4644
2203000,riv,4645
2203000,riv,4646
2198500,riv,4664
2198500,riv,4665
2198500,riv,4666
2198500,riv,4667
2198500,riv,4668
2198500,riv,4669
2198500,riv,4670
2176500,riv,4671
2176500,riv,4672
2176500,riv,4673
2176500,riv,4674
2176500,riv,4675
2176500,riv,4676
2317500,riv,4696
2317500,riv,4697
2317500,riv,4698
2317500,riv,4699
2317500,riv,4700
2317500,riv,4701
2317500,riv,4702
2203000,riv,4751
2203000,riv,4752
2203000,riv,4753
2203000,riv,4754
2203000,riv,4755
2203000,riv,4756
2203000,riv,4757
2203000,riv,4758
2203000,riv,4759
2203000,riv,4760
2198500,riv,4776
2198500,riv,4777
2198500,riv,4778
2198500,riv,4779
2198500,riv,4780
2198500,riv,4781
2198500,riv,4782
2198500,riv,4783
2198500,riv,4784
2198500,riv,4785
2198500,riv,4786
2198500,riv,4787
2176500,riv,4788
2176500,riv,4789
2176500,riv,4790
2176500,riv,4791
2317500,riv,4810
2317500,riv,4811
2317500,riv,4812
2317500,riv,4813
2317500,riv,4814
2317500,riv,4815
2317500,riv,4816
2317500,riv,4817
2203000,riv,4870
2203000,riv,4871
2203000,riv,4872
2203000,riv,4873
2203000,riv,4874
2203000,riv,4875
2203000,riv,4876
2203000,riv,4877
2203000,riv,4878
2203000,riv,4879
2203000,riv,4880
2198500,riv,4895
2198500,riv,4896
2198500,riv,4897
2198500,riv,4898
2198500,riv,4899
2198500,riv,4900
2198500,riv,4901
2198500,riv,4902
2198500,riv,4903
2198500,riv,4904
2198500,riv,4905
2198500,riv,4906
2176500,riv,4907
2317500,riv,4928
2317500,riv,4929
2317500,riv,4930
2317500,riv,4931
2317500,riv,4932
2317500,riv,4933
2317500,riv,4934
2317500,riv,4935
2317500,riv,4936
2317500,riv,4937
2203000,riv,4989
2203000,riv,4990
2203000,riv,4991
2203000,riv,4992
2203000,riv,4993
2203000,riv,4994
2203000,riv,4995
2203000,riv,4996
2203000,riv,4997
2203000,riv,4998
2203000,riv,4999
2203000,riv,5000
2198500,riv,5012
2198500,riv,5013
2198500,riv,5014
2198500,riv,5015
2198500,riv,5016
2198500,riv,5017
2198500,riv,5018
2198500,riv,5019
2198500,riv,5020
2198500,riv,5021
2198500,riv,5022
2198500,riv,5023
2198500,riv,5024
2198500,riv,5025
2198500,riv,5026
2198500,riv,5027
2176500,riv,5028
2176500,riv,5029
2176500,riv,5030
2317500,riv,5049
2317500,riv,5050
2317500,riv,5051
2317500,riv,5052
2317500,riv,5053
2317500,riv,5054
2317500,riv,5055
2317500,riv,5056
2317500,riv,5057
2317500,riv,5058
2317500,riv,5059
2317500,riv,5060
2317500,riv,5061
2317500,riv,5062
2203000,riv,5115
2203000,riv,5116
2203000,riv,5117
2203000,riv,5118
2203000,riv,5119
2203000,riv,5120
2203000,riv,5121
2203000,riv,5122
2203000,riv,5123
2203000,riv,5124
2198500,riv,5144
2198500,riv,5145
2198500,riv,5146
2198500,riv,5147
2198500,riv,5148
2198500,riv,5149
2198500,riv,5150
2198500,riv,5151
2198500,riv,5152
2198500,riv,5153
2198500,riv,5154
2198500,riv,5155
2198500,riv,5156
2176500,riv,5157
2176500,riv,5158
2317500,riv,5174
2317500,riv,5175
2317500,riv,5176
2317500,riv,5177
2317500,riv,5178
2317500,riv,5179
2317500,riv,5180
2317500,riv,5181
2317500,riv,5182
2317500,riv,5183
2203000,riv,5239
2203000,riv,5240
2203000,riv,5241
2203000,riv,5242
2203000,riv,5243
2203000,riv,5244
2203000,riv,5245
2198500,riv,5268
2198500,riv,5269
2198500,riv,5270
2198500,riv,5271
2198500,riv,5272
2198500,riv,5273
2198500,riv,5274
2198500,riv,5275
2198500,riv,5276
2198500,riv,5277
2198500,riv,5278
2198500,riv,5279
2198500,riv,5280
2198500,riv,5281
2198500,riv,5282
2176500,riv,5283
2317500,riv,5304
2317500,riv,5305
2317500,riv,5306
2317500,riv,5307
2317500,riv,5308
2317500,riv,5309
2317500,riv,5310
2317500,riv,5311
2317500,riv,5312
2317500,riv,5313
2317500,riv,5314
2203000,riv,5365
2203000,riv,5366
2203000,riv,5367
2203000,riv,5368
2203000,riv,5369
2203000,riv,5370
2203000,riv,5371
2198500,riv,5397
2198500,riv,5398
2198500,riv,5399
2198500,riv,5400
2198500,riv,5401
2198500,riv,5402
2198500,riv,5403
2198500,riv,5404
2198500,riv,5405
2176500,riv,5406
2176500,riv,5407
2317500,riv,5426
2317500,riv,5427
2317500,riv,5428
2317500,riv,5429
2317500,riv,5430
2317500,riv,5431
2317500,riv,5432
2317500,riv,5433
2203000,riv,5483
2203000,riv,5484
2203000,riv,5485
2203000,riv,5486
2203000,riv,5487
2203000,riv,5488
2203000,riv,5489
2203000,riv,5490
2203000,riv,5491
2198500,riv,5508
2198500,riv,5509
2198500,riv,5510
2198500,riv,5511
2198500,riv,5512
2198500,riv,5513
2198500,riv,5514
2198500,riv,5515
2176500,riv,5516
2176500,riv,5517
2176500,riv,5518
2317500,riv,5535
2317500,riv,5536
2317500,riv,5537
2317500,riv,5538
2317500,riv,5539
2317500,riv,5540
2317500,riv,5541
2317500,riv,5542
2317500,riv,5543
2203000,riv,5584
2203000,riv,5585
2203000,riv,5586
2203000,riv,5587
2203000,riv,5588
2203000,riv,5589
2203000,riv,5590
2203000,riv,5591
2203000,riv,5592
2203000,riv,5593
2198500,riv,5619
2198500,riv,5620
2198500,riv,5621
2198500,riv,5622
2198500,riv,5623
2198500,riv,5624
2198500,riv,5625
2198500,riv,5626
2198500,riv,5627
2176500,riv,5628
2176500,riv,5629
2176500,riv,5630
2176500,riv,5631
2176500,riv,5632
2317500,riv,5645
2317500,riv,5646
2317500,riv,5647
2317500,riv,5648
2317500,riv,5649
2317500,riv,5650
2317500,riv,5651
2317500,riv,5652
2317500,riv,5653
2203000,riv,5708
2203000,riv,5709
2203000,riv,5710
2203000,riv,5711
2203000,riv,5712
2203000,riv,5713
2203000,riv,5714
2203000,riv,5715
2203000,riv,5716
2203000,riv,5717
2203000,riv,5718
2198500,riv,5751
2198500,riv,5752
2198500,riv,5753
2198500,riv,5754
2198500,riv,5755
2198500,riv,5756
2198500,riv,5757
2198500,riv,5758
2198500,riv,5759
2198500,riv,5760
2176500,riv,5761
2176500,riv,5762
2176500,riv,5763
2176500,riv,5764
2176500,riv,5765
2176500,riv,5766
2176500,riv,5767
2317500,riv,5782
2317500,riv,5783
2317500,riv,5784
2317500,riv,5785
2317500,riv,5786
2317500,riv,5787
2317500,riv,5788
2317500,riv,5789
2317500,riv,5790
2317500,riv,5791
2317500,riv,5792
2317500,riv,5793
2203000,riv,5858
2203000,riv,5859
2203000,riv,5860
2203000,riv,5861
2203000,riv,5862
2203000,riv,5863
2203000,riv,5864
2198500,riv,5886
2198500,riv,5887
2198500,riv,5888
2198500,riv,5889
2198500,riv,5890
2198500,riv,5891
2198500,riv,5892
2198500,riv,5893
2198500,riv,5894
2198500,riv,5895
2198500,riv,5896
2198500,riv,5897
2198500,riv,5898
2176500,riv,5899
2176500,riv,5900
2176500,riv,5901
2176500,riv,5902
2317500,riv,5919
2317500,riv,5920
2317500,riv,5921
2317500,riv,5922
2317500,riv,5923
2317500,riv,5924
2317500,riv,5925
2317500,riv,5926
2317500,riv,5927
2317500,riv,5928
2203000,riv,5989
2203000,riv,5990
2203000,riv,5991
2203000,riv,5992
2203000,riv,5993
2198500,riv,6018
2198500,riv,6019
2198500,riv,6020
2198500,riv,6021
2198500,riv,6022
2198500,riv,6023
2198500,riv,6024
2198500,riv,6025
2176500,riv,6026
2176500,riv,6027
2176500,riv,6028
2317500,riv,6053
2317500,riv,6054
2317500,riv,6055
2317500,riv,6056
2317500,riv,6057
2317500,riv,6058
2317500,riv,6059
2317500,riv,6060
2317500,riv,6061
2317500,riv,6062
2317500,riv,6063
2317500,riv,6064
2317500,riv,6065
2317500,riv,6066
2317500,riv,6067
2317500,riv,6068
2203000,riv,6116
2203000,riv,6117
2203000,riv,6118
2203000,riv,6119
2203000,riv,6120
2203000,riv,6121
2203000,riv,6122
2203000,riv,6123
2198500,riv,6153
2198500,riv,6154
2198500,riv,6155
2198500,riv,6156
2198500,riv,6157
2198500,riv,6158
2198500,riv,6159
2198500,riv,6160
2198500,riv,6161
2198500,riv,6162
2176500,riv,6163
2176500,riv,6164
2176500,riv,6165
2176500,riv,6166
2317500,riv,6194
2317500,riv,6195
2317500,riv,6196
2317500,riv,6197
2317500,riv,6198
2317500,riv,6199
2317500,riv,6200
2317500,riv,6201
2317500,riv,6202
2317500,riv,6203
2317500,riv,6204
2317500,riv,6205
2317500,riv,6206
2317500,riv,6207
2216180,riv,6216
2203000,riv,6247
2203000,riv,6248
2203000,riv,6249
2203000,riv,6250
2203000,riv,6251
2198500,riv,6272
2198500,riv,6273
2198500,riv,6274
2198500,riv,6275
2198500,riv,6276
2198500,riv,6277
2198500,riv,6278
2198500,riv,6279
2198500,riv,6280
2198500,riv,6281
2198500,riv,6282
2198500,riv,6283
2198500,riv,6284
2176500,riv,6285
2176500,riv,6286
2176500,riv,6287
2317500,riv,6316
2317500,riv,6317
2317500,riv,6318
2317500,riv,6319
2317500,riv,6320
2317500,riv,6321
2317500,riv,6322
2317500,riv,6323
2317500,riv,6324
2317500,riv,6325
2317500,riv,6326
2216180,riv,6345
2216180,riv,6346
2203000,riv,6382
2203000,riv,6383
2203000,riv,6384
2203000,riv,6385
2203000,riv,6386
2203000,riv,6387
2203000,riv,6388
2203000,riv,6389
2203000,riv,6390
2203000,riv,6391
2198500,riv,6410
2198500,riv,6411
2198500,riv,6412
2198500,riv,6413
2198500,riv,6414
2198500,riv,6415
2198500,riv,6416
2198500,riv,6417
2198500,riv,6418
2198500,riv,6419
2176500,riv,6420
2176500,riv,6421
2176500,riv,6422
2176500,riv,6423
2317500,riv,6448
2317500,riv,6449
2317500,riv,6450
2317500,riv,6451
2317500,riv,6452
2317500,riv,6453
2317500,riv,6454
2317500,riv,6455
2317500,riv,6456
2317500,riv,6457
2317500,riv,6458
2317500,riv,6459
2317500,riv,6460
2216180,riv,6477
2203000,riv,6517
2203000,riv,6518
2203000,riv,6519
2203000,riv,6520
2203000,riv,6521
2203000,riv,6522
2203000,riv,6523
2198500,riv,6550
2198500,riv,6551
2198500,riv,6552
2198500,riv,6553
2198500,riv,6554
2198500,riv,6555
2198500,riv,6556
2198500,riv,6557
2198500,riv,6558
2176500,riv,6559
2176500,riv,6560
2317500,riv,6585
2317500,riv,6586
2317500,riv,6587
2317500,riv,6588
2317500,riv,6589
2317500,riv,6590
2317500,riv,6591
2317500,riv,6592
2317500,riv,6593
2216180,riv,6608
2216180,riv,6609
2216180,riv,6610
2203000,riv,6644
2203000,riv,6645
2203000,riv,6646
2203000,riv,6647
2203000,riv,6648
2203000,riv,6649
2203000,riv,6650
2203000,riv,6651
2203000,riv,6652
2203000,riv,6653
2198500,riv,6674
2198500,riv,6675
2198500,riv,6676
2198500,riv,6677
2198500,riv,6678
2198500,riv,6679
2176500,riv,6680
2317500,riv,6704
2317500,riv,6705
2317500,riv,6706
2317500,riv,6707
2317500,riv,6708
2317500,riv,6709
2317500,riv,6710
2317500,riv,6711
2317500,riv,6712
2317500,riv,6713
2317500,riv,6714
2317500,riv,6715
2317500,riv,6716
2216180,riv,6726
2216180,riv,6727
2203000,riv,6760
2203000,riv,6761
2203000,riv,6762
2203000,riv,6763
2203000,riv,6764
2203000,riv,6765
2203000,riv,6766
2203000,riv,6767
2198500,riv,6787
2198500,riv,6788
2198500,riv,6789
2198500,riv,6790
2198500,riv,6791
2198500,riv,6792
2176500,riv,6793
2317500,riv,6820
2317500,riv,6821
2317500,riv,6822
2317500,riv,6823
2317500,riv,6824
2317500,riv,6825
2317500,riv,6826
2317500,riv,6827
2317500,riv,6828
2317500,riv,6829
2317500,riv,6830
2317500,riv,6831
2317500,riv,6832
2317500,riv,6833
2216180,riv,6842
2216180,riv,6843
2216180,riv,6844
2203000,riv,6889
2203000,riv,6890
2203000,riv,6891
2203000,riv,6892
2203000,riv,6893
2203000,riv,6894
2203000,riv,6895
2203000,riv,6896
2203000,riv,6897
2203000,riv,6898
2203000,riv,6899
2198500,riv,6915
2198500,riv,6916
2198500,riv,6917
2198500,riv,6918
2198500,riv,6919
2176500,riv,6920
2317500,riv,6939
2317500,riv,6940
2317500,riv,6941
2317500,riv,6942
2317500,riv,6943
2317500,riv,6944
2317500,riv,6945
2317500,riv,6946
2317500,riv,6947
2317500,riv,6948
2317500,riv,6949
2216180,riv,6963
2216180,riv,6964
2216180,riv,6965
2203000,riv,6988
2203000,riv,6989
2203000,riv,6990
2203000,riv,6991
2203000,riv,6992
2203000,riv,6993
2203000,riv,6994
2203000,riv,6995
2203000,riv,6996
2203000,riv,6997
2198500,riv,7019
2198500,riv,7020
2198500,riv,7021
2317500,riv,7045
2317500,riv,7046
2317500,riv,7047
2317500,riv,7048
2317500,riv,7049
2317500,riv,7050
2317500,riv,7051
2317500,riv,7052
2317500,riv,7053
2317500,riv,7054
2317500,riv,7055
2317500,riv,7056
2317500,riv,7057
2317500,riv,7058
2317500,riv,7059
2317500,riv,7060
2216180,riv,7070
2216180,riv,7071
2203000,riv,7100
2203000,riv,7101
2203000,riv,7102
2203000,riv,7103
2203000,riv,7104
2203000,riv,7105
2203000,riv,7106
2203000,riv,7107
2198500,riv,7128
2198500,riv,7129
2198500,riv,7130
2353000,riv,7145
2317500,riv,7156
2317500,riv,7157
2317500,riv,7158
2317500,riv,7159
2317500,riv,7160
2317500,riv,7161
2317500,riv,7162
2317500,riv,7163
2317500,riv,7164
2317500,riv,7165
2317500,riv,7166
2317500,riv,7167
2317500,riv,7168
2317500,riv,7169
2317500,riv,7170
2317500,riv,7171
2317500,riv,7172
2216180,riv,7194
2203000,riv,7230
2203000,riv,7231
2203000,riv,7232
2203000,riv,7233
2203000,riv,7234
2203000,riv,7235
2203000,riv,7236
2198500,riv,7253
2198500,riv,7254
2198500,riv,7255
2198500,riv,7256
2353000,riv,7270
2353000,riv,7271
2353000,riv,7272
2353000,riv,7273
2353000,riv,7274
2317500,riv,7290
